Price,Close,High,Low,Open,Volume
Ticker,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS,NBCC.NS
Date,,,,,
2015-01-01,34.64971160888672,35.03339418241592,34.080506340709476,34.57803213921162,9434880
2015-01-02,34.88160705566406,35.520381981295166,34.632844154837024,34.7846315035334,14382765
2015-01-05,34.89425277709961,35.48875402970946,34.62019022201645,35.202043435778066,8369865
2015-01-06,33.182430267333984,34.48949220488554,32.98215695345729,34.48949220488554,8777767
2015-01-07,33.262535095214844,33.79379251477293,32.805066946743395,33.30469884202359,7696417
2015-01-08,33.949806213378906,34.63706717279977,33.65044750039399,33.838072793045384,15622020
2015-01-09,34.95750427246094,35.733305109070386,34.6707936155223,35.20626718562028,16456342
2015-01-12,34.70241928100586,35.05447996381926,34.373544865150905,35.05447996381926,6072750
2015-01-13,34.67921829223633,35.54356609371026,34.36299560519675,34.915333113718084,10134517
2015-01-14,34.32716369628906,34.79728360563459,34.008831137568826,34.78041955075263,5391787
2015-01-15,34.556949615478516,34.9047942389011,34.362998526227585,34.784628811454425,6382147
2015-01-16,34.90900802612305,35.484539046611545,34.15218120575772,34.565379437954,10547550
2015-01-19,34.6307373046875,35.1198310697887,34.365110354199686,34.91955413935414,5265472
2015-01-20,34.7719841003418,35.41708124885811,34.49370909874208,34.72138831651495,11223472
2015-01-21,34.85209274291992,35.29059070644685,34.658141650996555,34.99123204176437,5698552
2015-01-22,35.07345199584961,35.54778791333824,34.83944695208245,34.95750257265979,10281420
2015-01-23,34.59278869628906,35.41707904375021,34.42202748414324,35.41707904375021,4867807
2015-01-27,34.266021728515625,34.80149521104406,34.15218213469071,34.80149521104406,3655597
2015-01-28,36.502777099609375,36.85062532286836,33.941366381298586,34.23650539344889,32423962
2015-01-29,36.63770294189453,37.061443049700664,35.67005729700331,36.57656531917992,23470155
2015-01-30,37.118370056152344,37.352375119180245,36.33834956049651,36.829553191995174,17025030
2015-02-02,37.6201057434082,38.32634044958083,36.55548457221503,36.78105757021225,17490240
2015-02-03,37.025604248046875,37.8794066540661,36.79581523789974,37.69389121196376,8462250
2015-02-04,36.123313903808594,37.14577136411432,35.899847094006276,37.14366154791813,5282662
2015-02-05,35.368595123291016,36.65246358452178,35.17675383264952,36.04953019503831,4147042
2015-02-06,34.02569580078125,35.44659739797068,33.7769328923454,35.24843027398117,6089782
2015-02-09,29.906349182128906,33.73054816963176,28.801674114081106,33.73054816963176,15252750
2015-02-10,30.631555557250977,32.13678089923344,29.480502480541855,29.72926355473663,24705247
2015-02-11,31.25978660583496,32.1283468271548,31.048971474889754,31.33989809266392,14575950
2015-02-12,31.059518814086914,31.58023090449809,30.593611284874363,31.516987077800575,8764110
2015-02-13,30.90350914001465,31.824775036496316,30.663181895672395,31.20076161367075,10812645
2015-02-16,30.6020450592041,31.533852822827964,30.3996619310373,30.86345599660359,9946125
2015-02-18,31.759422302246094,32.45722502817694,30.736968434105034,30.850808039282903,19906695
2015-02-19,34.29764175415039,34.90057503346039,31.959694291966006,32.035586144051514,50248170
2015-02-20,33.87601852416992,34.7256050223503,33.519738213961126,34.40516625802579,16550955
2015-02-23,35.206260681152344,35.750166178513894,33.82541687226348,34.02569016050459,30789315
2015-02-24,35.389671325683594,36.365748964950434,35.2062620825299,35.2758317297426,19763145
2015-02-25,35.6068115234375,36.007361726092306,35.2083711368172,35.6131373526456,10708762
2015-02-26,35.75017166137695,36.72413959516869,35.29059359326238,35.62789640612509,17219475
2015-02-27,35.98417663574219,36.34467295180283,35.530924398615944,36.00736652073257,7092652
2015-03-02,39.32981872558594,39.570149569562254,35.90195395047161,36.7536501278138,41196847
2015-03-03,39.8758430480957,40.636889686203425,39.14009611348973,39.633405952259736,39747217
2015-03-04,42.85677719116211,45.8482541738703,39.97913981379593,40.3543903576216,100367595
2015-03-05,44.733036041259766,45.45613483198312,42.73450088232549,43.09078116552527,33375465
2015-03-09,43.07813262939453,44.87850065712599,42.50049535860488,44.48216644070581,16126897
2015-03-10,42.59746551513672,44.58967456931988,40.78444967646764,43.4702453310584,20815650
2015-03-11,41.7731819152832,43.19197362909087,41.44641733871906,42.957968589444924,11089282
2015-03-12,42.27703094482422,42.92212803118292,41.825881328700916,41.910208833252355,9532125
2015-03-13,42.57639694213867,44.18703011946966,41.783728395666785,42.45833769164308,21589155
2015-03-16,42.42881774902344,42.901043807012876,41.741556919016965,42.66914498185548,8058870
2015-03-17,43.11608123779297,43.58409496953517,42.25806269757502,42.72396661291973,9503685
2015-03-18,42.50260925292969,43.333221886609174,42.25595253791744,43.29949377569169,5119740
2015-03-19,42.10416030883789,44.39151222545401,41.203978122236855,42.86731301345678,16067227
2015-03-20,40.520938873291016,42.41617285581684,39.96860123699389,42.163193923882886,9276187
2015-03-23,40.421844482421875,41.42532795842713,39.84421089121392,40.765476685040355,5860642
2015-03-24,40.13303756713867,40.96154404076494,39.43523838591096,40.51882999490733,6900075
2015-03-25,38.65521240234375,40.527259895447955,38.4106655273384,40.20260152696139,8192677
2015-03-26,38.85337829589844,39.544855145830205,35.83871163438033,38.073357928338524,14107972
2015-03-27,38.48656463623047,39.99179014930536,37.57162087069584,38.99884469911131,9881145
2015-03-30,40.3754768371582,40.645319821531544,38.828083929503904,38.828083929503904,10449517
2015-03-31,40.35017395019531,41.31992583073584,39.85053834352787,40.6874803682121,10085692
2015-04-01,41.1807861328125,41.556036636414944,39.71772099906144,40.101407147881424,10765890
2015-04-06,41.44852828979492,41.737345133000886,40.546236215280395,41.4738243720675,9701730
2015-04-07,41.522308349609375,42.2475169567789,40.9488907043856,41.631935557558606,11142000
2015-04-08,42.108375549316406,42.96007175700459,41.16602962734939,41.56868603915164,14962275
2015-04-09,41.55603790283203,42.481519769454366,41.319923064139886,42.289678498645735,5494027
2015-04-10,41.68463897705078,42.32762991466038,41.288304742235006,41.530745431372985,5406187
2015-04-13,40.7359619140625,42.54265562326891,39.038895402516914,41.59398391351425,21800700
2015-04-15,38.792240142822266,40.89829257315106,38.579315187768216,40.47665867631076,15618375
2015-04-16,38.174556732177734,39.33404374148234,37.20901721096501,38.78802834663946,12412552
2015-04-17,37.72129821777344,38.387475385191145,37.36923395473866,38.271525968655865,5294745
2015-04-20,36.72414016723633,37.90471088733382,36.59765251516644,37.816167359547315,4690057
2015-04-21,36.308834075927734,37.98903673838596,36.04952933408086,36.88014192048251,9042457
2015-04-22,36.20343017578125,36.88014566749968,35.26529648049981,36.46694733913033,6100200
2015-04-23,35.81974411010742,36.88436546965701,35.71644271809309,36.466947506423494,3829072
2015-04-24,33.06015396118164,35.994712552363886,32.68068383635205,35.99260273639586,9427702
2015-04-27,30.61258316040039,33.34265280119813,30.399661808550658,33.34265280119813,10322595
2015-04-28,32.20634841918945,32.63430812803683,29.514230445878653,30.66950126903901,13868752
2015-04-29,33.61882019042969,33.983532491456536,31.8015845148469,32.17051282927617,13111132
2015-04-30,33.04328918457031,33.395349788573434,32.469867996857,33.095991155871836,7673760
2015-05-04,33.65887451171875,34.14796826094356,33.10232092838888,33.15291670869159,5858797
2015-05-05,33.31103515625,33.77271946284103,32.91470087794345,33.686285745067934,5465047
2015-05-06,31.725688934326172,33.16134446802154,31.538063693785904,33.16134446802154,6003697
2015-05-07,30.380687713623047,31.706719875007614,30.14668086726538,31.706719875007614,7104352
2015-05-08,31.915430068969727,32.74604267236143,30.842376773270914,30.945674537533062,18131062
2015-05-11,32.71442413330078,33.393253075301224,32.12835474029758,32.15787045821353,8856382
2015-05-12,31.715150833129883,32.790313867176366,31.510657897944185,32.790313867176366,4878270
2015-05-13,32.37289810180664,32.75447448182784,31.8753722982661,32.04402732116546,6165900
2015-05-14,32.43824768066406,32.958963303710014,31.83320455672702,32.204242665531474,5681700
2015-05-15,32.600582122802734,33.258327326942656,32.50782258060803,32.9294529154247,4800870
2015-05-18,33.22670364379883,33.726335636320066,32.63852812763591,32.80085369893388,6677505
2015-05-19,34.21121597290039,34.98702043838183,33.52395503774386,33.60406654020852,20550577
2015-05-20,34.55905532836914,35.20415240608604,34.44732554806513,34.50213733962063,10146307
2015-05-21,34.19434356689453,34.83733077042258,33.81487345468097,34.74668106471737,5142870
2015-05-22,34.02569580078125,34.8900437690609,32.18105767538766,34.447329750431415,30330585
2015-05-25,34.114234924316406,34.717168246041105,33.77903834799351,34.09315485805841,10686442
2015-05-26,33.45438003540039,34.3629978417745,33.351082282269296,34.10580293864155,5443852
2015-05-27,32.35813903808594,33.21194510771853,32.25484127836232,32.88728673396835,5773297
2015-05-28,32.88728713989258,33.469140440371774,32.39398098123351,32.507820585624394,7749427
2015-05-29,32.52046585083008,33.09388707521393,32.38132655795204,33.00955957306443,4976212
2015-06-01,32.67436599731445,33.4354125458568,32.34338540651884,32.50782079379151,8602335
2015-06-02,31.923864364624023,32.870426459561095,31.706723358050358,32.870426459561095,4335097
2015-06-03,30.23311424255371,31.91542657131687,29.935863595132364,31.898558899425726,8501220
2015-06-04,30.490312576293945,31.03210833815033,30.220467794072615,30.48398674626098,5202090
2015-06-05,30.382793426513672,31.706719369463237,30.235223907469326,30.391229072369654,9930780
2015-06-08,30.098194122314453,30.838156999181994,29.98224650800346,30.433394352516416,4248360
2015-06-09,29.859970092773438,30.27317015405448,29.74612868718702,30.049703356153785,4626495
2015-06-10,31.19021987915039,31.609743983182454,29.950623246707533,30.072896685495927,14139450
2015-06-11,31.299842834472656,32.23165055850554,31.126975427714942,31.748882642823656,11715660
2015-06-12,31.765756607055664,31.959707760301445,30.985739598237593,31.327258504886803,5757705
2015-06-15,31.89223861694336,32.381328753443114,31.668771806764518,32.08618971370004,4840267
2015-06-16,32.48884582519531,32.63431095577866,31.959698137275236,32.27803067649887,8056755
2015-06-17,32.495174407958984,33.26675922036219,32.09673034140298,32.638529734509,7286580
2015-06-18,32.80085372924805,33.266757613304605,32.423493368915,32.693339953701326,5821470
2015-06-19,32.838802337646484,33.4691416260481,32.63641920316163,32.96318378983596,5394487
2015-06-22,32.98847961425781,33.3953520328271,32.845124307695635,33.03063974657421,5805967
2015-06-23,33.68416976928711,34.042559854994444,32.781877772788576,33.09388809277716,16406572
2015-06-24,33.941368103027344,34.56749131775923,33.4164364458502,33.793796780018724,13034452
2015-06-25,37.20058059692383,37.73605408198293,34.24704802158149,34.24704802158149,98241435
2015-06-26,39.09159851074219,39.39728299323111,37.52523559806185,37.58426702116807,64936440
2015-06-29,37.92789840698242,38.57299552520969,36.964468743187815,37.18793555561999,26457660
2015-06-30,38.151363372802734,39.07684895767324,37.94687404017315,38.26309678420929,14203980
2015-07-01,41.67409896850586,41.93129752621247,37.99325470548109,38.10287830315171,67445257
2015-07-02,41.32202911376953,43.210940413343195,40.898289056181795,41.973451962717256,46283175
2015-07-03,40.93202590942383,42.40141334851261,40.662179336288965,41.612960934068155,16094565
2015-07-06,41.412681579589844,41.927074996161224,39.90956612127905,40.704340699765005,21291030
2015-07-07,41.70993423461914,42.485734948087234,41.412681780725,41.65301262798525,17439210
2015-07-08,40.763370513916016,42.163188289866554,40.48298571927605,41.475931060969494,15337620
2015-07-09,40.891971588134766,41.61718023954324,40.57363902588274,40.89829741823363,10224000
2015-07-10,40.74650955200195,41.400038723332315,40.335417454263215,41.345226926153266,6827602
2015-07-13,41.362083435058594,41.699389802919974,40.13935282754205,41.10488855094144,10971517
2015-07-14,41.44009017944336,42.09994514124584,41.23981687389146,41.69096288432355,11343240
2015-07-15,41.0943489074707,41.64879625668486,40.94045537950999,41.610848519255214,5776447
2015-07-16,42.057777404785156,42.584818845402175,40.72963919893024,41.113321719852934,24047527
2015-07-17,42.59536361694336,42.964288308073165,41.89123510370936,42.4161667644491,19633972
2015-07-20,43.227813720703125,43.51241455666912,42.41617135088486,43.00645671075269,13002097
2015-07-21,42.302330017089844,44.33459696448299,41.86804804249542,43.417547049029544,19342777
2015-07-22,42.32973098754883,42.69654946347036,41.79004149708244,42.245407105744526,7410847
2015-07-23,44.61919021606445,45.32120884133976,42.373998676065355,42.373998676065355,29830635
2015-07-24,44.26081085205078,45.95787755656492,43.8497187660409,45.30856441747419,20186775
2015-07-27,42.835697174072266,43.84972272223225,42.5848280575762,43.80755896359436,7462485
2015-07-28,42.557411193847656,43.514514878447336,42.121023099323665,43.25942619479578,6341827
2015-07-29,42.65861129760742,43.00434975604497,42.39720035163637,42.70288125125958,4194630
2015-07-30,42.626991271972656,43.51241571647915,42.25173708189303,43.03597357341508,6553237
2015-07-31,43.35219192504883,43.72322644460478,42.420384184323524,42.83358607658974,10158322
2015-08-03,44.745689392089844,45.40976045360648,43.175113797402126,43.5124166314996,16297312
2015-08-04,44.59811782836914,45.072453743101114,43.9593429058437,44.78995911541639,8425215
2015-08-05,50.167869567871094,50.54312370376204,44.39994718470389,44.73092775248041,59988622
2015-08-06,48.04494857788086,51.202970243866275,47.741373934413105,50.51149707967541,26680927
2015-08-07,47.785648345947266,48.955673376588614,47.302876859873074,48.144031163705584,12050167
2015-08-10,48.097660064697266,50.089869359070526,47.66548792700595,47.98171064799811,16064010
2015-08-11,46.50389099121094,49.24449875194079,46.30361406884239,48.44550449751888,9827617
2015-08-12,44.89325714111328,46.337344845592206,44.406269602949735,46.24880132784469,7899525
2015-08-13,42.05146026611328,46.08436856750627,41.53917661887921,45.279052073188424,18109192
2015-08-14,43.337432861328125,44.18702288695497,42.54265824736047,43.84971648472891,14835285
2015-08-17,43.11608123779297,44.50325113963174,42.58904331146569,43.503983467663325,9103162
2015-08-18,43.74430847167969,44.484271285425706,43.132943111797594,43.41965011284922,7410060
2015-08-19,43.415435791015625,44.144860409298445,42.962183579557745,43.83495989450369,5416357
2015-08-20,43.47446823120117,44.18702519321402,42.83780313278525,43.28473314386517,8559382
2015-08-21,42.15475845336914,42.877857262031306,41.44852731805579,42.877857262031306,7514977
2015-08-24,38.0649299621582,40.63267053390772,37.523134193624166,38.39380436890356,11792745
2015-08-25,38.74375534057617,39.63339930683384,34.204885792973165,38.87445899358178,15941970
2015-08-26,39.56172180175781,40.16887118732921,37.590592496004334,38.785921015381845,8669902
2015-08-27,41.17656707763672,43.79911525263218,40.51881840856791,40.674821740688344,22454595
2015-08-28,41.50966262817383,42.955860290904404,41.328363180424255,42.01983648035348,10451632
2015-08-31,41.20608901977539,41.98189347191451,40.71910503970763,41.509663730900435,5146065
2015-09-01,40.34174346923828,41.933402648824725,39.70297215242658,40.89408107617104,6640987
2015-09-02,40.87510681152344,41.73312892869445,40.33541725098513,40.65164361021935,9179955
2015-09-03,41.81745529174805,42.76190747312909,41.185006209546884,41.34522558216175,14037187
2015-09-04,40.81396484375,42.48995134141199,40.35438683004713,41.872260164908575,9884970
2015-09-07,39.78940200805664,41.60031182084438,39.54907115405221,40.90040294435179,6395152
2015-09-08,39.869510650634766,40.6853689565716,38.22092998513508,40.392336120893454,11072092
2015-09-09,40.44293975830078,40.98684540126709,40.1857447960555,40.759162538601245,5817757
2015-09-10,39.660804748535156,40.18784260569907,39.00094980484827,39.717722738149426,6730965
2015-09-11,39.620750427246094,40.63688572329528,39.384639185035184,40.097196163149434,6319215
2015-09-14,39.71983337402344,40.20049147540947,39.490044356912115,39.81891511803482,3960855
2015-09-15,38.94192123413086,40.11827216906124,38.83440384868955,39.90956684641615,4061610
2015-09-16,38.58142852783203,39.92643459329252,38.31158555956769,39.32561103045313,7664715
2015-09-18,39.19068908691406,40.012869679884076,39.00095399041453,39.75989075751669,8424900
2015-09-21,39.64815139770508,39.84421229494214,39.04521808825689,39.24971101182546,4988857
2015-09-22,38.95035934448242,40.31012335376379,38.59197282889411,39.84843544986192,6603255
2015-09-23,39.20333480834961,39.4225819884615,38.29050092549928,38.368502604492605,4035780
2015-09-24,39.50480270385742,40.10141022928855,39.04522104503306,39.16960249008045,4422577
2015-09-28,39.79994583129883,40.154116300494,39.46896162709731,39.631290814323016,4629622
2015-09-29,40.371253967285156,41.425333355728256,38.91662433885576,39.296094511009414,14748952
2015-09-30,40.4555778503418,41.02478305755397,40.18573491179141,40.72542078889219,4298535
2015-10-01,40.333309173583984,41.056407962191614,40.15411593385517,40.77180352836753,5144647
2015-10-05,41.05429458618164,41.90599075981598,40.55255283466778,40.72963986174109,9367357
2015-10-06,41.44430923461914,41.8680493792037,41.06484266297228,41.404255294348225,6136650
2015-10-07,41.19343948364258,41.69096528975142,41.05640999100138,41.44641840040166,3938872
2015-10-08,41.34522247314453,41.73944685467183,40.94045624901945,41.13440733456196,3256852
2015-10-09,42.719749450683594,43.34376291770454,41.372633526544156,41.488582952888166,18541170
2015-10-12,42.55530548095703,43.596736761518784,42.16318729339898,43.04861522537552,6743475
2015-10-13,42.702877044677734,43.02753540246511,42.31919088153689,42.679687161978634,3907372
2015-10-14,42.778778076171875,43.42809125715145,42.46255170396565,42.78931630138833,4104742
2015-10-15,42.71763610839844,43.36483940726756,42.584822637874524,43.00645293280096,2873970
2015-10-16,42.879966735839844,43.58409166817122,42.58482407189432,42.96007461274772,4755847
2015-10-19,43.0317497253418,43.4765698735734,42.85044668418967,43.29737664844538,3206227
2015-10-20,42.18216323852539,43.21305272713474,41.868046709801746,43.059159187071224,4032697
2015-10-21,41.492801666259766,42.52369129127845,41.25879660090218,42.18216882015281,3834382
2015-10-23,40.9784049987793,41.9924267813047,40.89829350707058,41.855397299733106,3063937
2015-10-26,40.362823486328125,41.19343971198054,40.13514426943085,41.109112199628115,3313530
2015-10-27,39.71561813354492,40.51671860367515,39.51112519304977,40.35017340370829,3600495
2015-10-28,40.32487487792969,40.738076784466585,39.8716226512845,40.029735828825935,5075167
