Price,Close,High,Low,Open,Volume
Ticker,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS
Date,,,,,
2017-11-28,249.35118103027344,251.53147820276592,249.1384726733831,249.94943241261913,196170
2017-11-29,247.51651000976562,251.185789744077,247.27721921220783,250.06905878395855,223305
2017-11-30,246.7720947265625,248.6997858634176,246.2669062008436,247.2772832522814,233871
2017-12-01,247.23739624023438,248.58012704490153,246.75879020403792,248.07493854639253,154194
2017-12-04,247.26397705078125,248.87260549657034,246.47959967448793,247.54316593194034,122643
2017-12-05,245.13687133789062,248.34083703054202,243.56811656956694,248.06164814658223,209007
2017-12-06,242.98309326171875,244.8842013452847,242.4911961204122,244.61830376155177,98073
2017-12-07,245.20327758789062,247.27722043430862,243.35535865462674,244.04667293676607,175956
2017-12-08,243.71434020996094,246.47959785315524,243.44846690474802,246.47959785315524,181665
2017-12-11,240.73635864257812,245.28307911454934,240.36413117072968,245.28307911454934,344742
2017-12-12,240.73635864257812,243.62126152114936,240.20458772357156,241.9461770405506,168561
2017-12-13,240.28436279296875,242.49124256621593,239.8323392483348,239.8323392483348,105057
2017-12-14,239.19418334960938,241.72012535358556,238.79534912040737,241.72012535358556,176898
2017-12-15,239.23406982421875,239.77915628281886,239.03465269895742,239.31384154290546,278961
2017-12-18,239.07456970214844,239.92540318789787,235.5914153483081,239.5930494003911,190647
2017-12-19,237.7584228515625,240.0450500295503,237.57229693972127,239.8323416568497,209067
2017-12-20,236.84109497070312,237.9711417220307,236.1099068644254,237.9711417220307,248421
2017-12-21,240.23121643066406,243.40860001209458,236.84112444068248,236.90760494694857,503250
2017-12-22,240.41726684570312,242.7438160620333,240.09820433311143,241.94614760909937,464556
2017-12-26,241.2814483642578,242.31840775592883,239.61963074861376,240.89590531422527,308142
2017-12-27,242.21205139160156,244.0333880972407,239.72598277710264,241.81321711486817,423192
2017-12-28,245.96112060546875,252.3291782503025,239.832353806317,242.83690232301532,1206228
2017-12-29,241.8131866455078,255.65273917290367,237.25317549799118,253.39267044188742,6191451
2018-01-01,247.52984619140625,248.59338798345027,243.58137730257303,243.82066812005513,769065
2018-01-02,249.93618774414062,251.2390449299883,247.01138643475554,249.6171008064509,1058709
2018-01-03,248.97894287109375,252.06326290075708,247.17089739558634,251.53149197940562,1299708
2018-01-04,247.4368133544922,248.89918958224987,247.22408062728283,248.87260711994153,1189005
2018-01-05,251.51820373535156,253.87131139031712,244.67154045569544,248.59340277591318,3516006
2018-01-08,253.69847106933594,256.2377289211655,252.20948816206868,256.2377289211655,1467765
2018-01-09,251.39854431152344,254.1903843966331,250.4812302949987,253.69848713972908,912006
2018-01-10,250.62742614746094,253.11349433454416,249.6170250562582,250.73378031344413,684936
2018-01-11,250.06910705566406,251.79738091463088,249.40437510548577,251.78408968363527,735897
2018-01-12,255.77239990234375,258.3781137591277,249.13846985385095,250.46790924082563,2755983
2018-01-15,260.8908386230469,261.87460886388163,256.58340842545635,258.27180869601426,2472129
2018-01-16,249.8430938720703,254.66897892121762,247.54315114773547,249.9361568268986,4188279
2018-01-17,248.5668487548828,252.10316842855715,247.47669997125666,251.47833447419686,887430
2018-01-18,245.01719665527344,251.25231756695112,244.6715516222446,251.25231756695112,611505
2018-01-19,241.85313415527344,246.9183103935244,241.17511096295908,245.0570998511063,735321
2018-01-22,243.3820037841797,244.60508923564487,242.22537449230572,242.75716982652887,341106
2018-01-23,243.34210205078125,245.68191848585872,242.22534658333348,244.35247898930876,464781
2018-01-24,242.278564453125,244.35250783950636,241.42770652169327,243.55483917881472,344517
2018-01-25,242.94326782226562,244.0865814078319,241.95947334429013,244.0865814078319,281721
2018-01-29,240.11151123046875,244.08656252604243,239.03465388015402,243.14266615516615,645324
2018-01-30,238.8219451904297,240.09821966520565,236.5220026271287,239.28725993199146,411606
2018-01-31,237.30641174316406,239.99189768939303,235.7110745213613,238.23701700824432,416385
2018-02-01,231.53659057617188,237.97112831480342,226.2719732160029,237.97112831480342,1866192
2018-02-02,225.83328247070312,231.32389985002965,223.8789846141147,231.32389985002965,1420314
2018-02-05,219.63803100585938,222.0177453270952,218.56117363941866,222.0177453270952,824556
2018-02-06,219.17271423339844,220.6882795329965,212.1798235452356,215.3704975835098,1158756
2018-02-07,224.955810546875,226.00608544272043,220.16979949756737,226.00608544272043,858036
2018-02-08,221.55245971679688,225.7402199814708,220.95420825041487,224.94255135962814,838467
2018-02-09,219.31898498535156,221.220093471025,218.29529246005578,221.220093471025,397653
2018-02-12,221.18016052246094,223.61306390404013,220.3692008429043,220.6882633547596,361260
2018-02-14,218.90682983398438,221.52585945001204,218.04270512504806,221.28654427694445,368094
2018-02-15,217.5960235595703,223.10681707698254,216.43232712707567,223.10681707698254,609255
2018-02-16,217.14125061035156,221.50171989872692,216.41894279996865,221.50171989872692,348036
2018-02-19,215.97755432128906,219.36161490765082,215.34890258916727,219.09409258920113,341574
2018-02-20,216.0712127685547,217.91705086785726,215.88394957152596,217.91705086785726,333753
2018-02-21,215.71005249023438,220.43167613398333,215.37566792915283,219.48201222451752,450978
2018-02-22,214.2654571533203,216.41893458560537,213.77055435356388,216.41893458560537,442296
2018-02-23,214.22532653808594,216.41894590170867,213.56992991246298,216.41894590170867,408255
2018-02-26,215.68328857421875,216.5259483701268,214.01131693301508,214.01131693301508,471021
2018-02-27,214.77374267578125,216.63295300554373,214.0246899736333,216.63295300554373,316743
2018-02-28,213.66355895996094,215.61640086289972,212.54000440678706,215.3489030355479,470583
2018-03-01,214.17181396484375,216.15142505660157,213.27563999717773,215.34888266714842,1047345
2018-03-05,214.1049346923828,215.88391024846155,212.68711302074067,214.17182139103983,4578339
2018-03-06,212.6871337890625,216.41895149548864,212.0584820319135,216.41895149548864,436476
2018-03-07,208.19288635253906,213.42278490233528,207.4706030206167,213.42278490233528,880617
2018-03-08,205.16998291015625,209.945120527903,204.64833518937672,209.945120527903,507342
2018-03-09,207.05596923828125,209.7311191235907,203.84579917257145,206.19991245798678,461928
2018-03-12,210.92156982421875,212.66040385649845,208.7011808707074,209.9585089650655,453828
2018-03-13,212.88775634765625,213.74381305324638,209.22282557134204,212.05846901749052,358113
2018-03-14,213.20880126953125,214.0113438395441,212.5400321222909,213.40943691203447,617070
2018-03-15,208.99542236328125,215.08137746411631,207.9387545287503,214.81385514915755,689772
2018-03-16,208.4738006591797,211.87123406696918,207.5909989522363,210.66742023704322,289893
2018-03-19,205.83877563476562,209.8648605154938,205.42411970255017,209.8648605154938,281925
2018-03-20,204.7687225341797,207.02922876642032,204.24707478571014,207.02922876642032,371028
2018-03-21,204.75534057617188,208.66104902401364,204.2470652946595,204.96934864295042,443070
2018-03-22,196.89041137695312,206.52093307457295,195.19169488254047,206.52093307457295,886449
2018-03-23,197.38531494140625,197.69295458395524,194.21527468395323,197.42544451344003,707475
2018-03-26,195.96751403808594,200.36812557952132,195.01783787948597,198.20125091753178,594696
2018-03-27,199.0438995361328,199.56555947480274,196.8904098177169,197.96047457888162,356601
2018-03-28,202.29421997070312,204.24707428054015,198.05412679343303,199.8063332245543,436857
2018-04-02,206.5878143310547,210.13239349217866,204.38083462403853,207.05597230311835,392718
2018-04-03,210.74766540527344,211.60369767641978,206.4540581318013,207.6979892101809,268359
2018-04-04,214.19857788085938,217.75652918581554,212.12535951830816,215.85717706255258,684333
2018-04-05,216.40557861328125,218.02403604399456,215.38902805308047,218.02403604399456,341208
2018-04-06,216.7667236328125,217.75652926701676,216.19156167127312,217.12785304530178,209055
2018-04-09,218.66607666015625,219.25461106625787,216.76672452833824,218.02402799365797,418470
2018-04-10,219.45526123046875,221.34121655347195,218.10430159698404,219.0941073008936,530853
2018-04-11,217.89028930664062,219.62912323053163,216.5527266337747,219.62912323053163,470784
2018-04-12,220.63232421875,220.96673329035616,215.69669221806984,219.33487873989137,381561
2018-04-13,224.05648803710938,224.2838930486339,220.16417634604602,220.6991965374034,840348
2018-04-16,221.51510620117188,224.2838876698105,219.65589577350895,223.90936129901507,553338
2018-04-17,221.4348602294922,222.57181185254703,220.8195808646569,222.03676715052524,335067
2018-04-18,220.71255493164062,222.03674512824503,219.65588705951345,222.03674512824503,244785
2018-04-19,217.6495361328125,222.03675051237585,216.4323254464996,222.03675051237585,172863
2018-04-20,218.96038818359375,220.6992223778364,217.85020584925815,220.6992223778364,237516
2018-04-23,217.51576232910156,220.3781753411302,216.13808233167165,220.3781753411302,179334
2018-04-24,216.0712127685547,219.89666238884055,215.38904669128013,218.71959343132016,275679
2018-04-25,217.16799926757812,218.82657399187397,216.88710450217724,218.42530275320203,206076
2018-04-26,216.48582458496094,218.8131927776274,215.88391775108246,218.27817264473043,170604
2018-04-27,217.23489379882812,218.61259845434458,216.1514808865508,217.22152135443662,223668
2018-04-30,220.43167114257812,221.36798707905217,216.9540032094446,219.3616307746851,279639
2018-05-02,217.9705352783203,222.2908871870713,216.15144231586223,222.2908871870713,209643
2018-05-03,218.65272521972656,220.0304052887005,216.83360756629745,220.0304052887005,237438
2018-05-04,218.8934783935547,219.5488995658157,215.61642151555913,219.36163637374113,526677
2018-05-07,219.120849609375,223.10681726426876,218.66608858364157,220.6991897398342,335436
2018-05-08,220.20428466796875,221.42147086079848,219.16098921458712,221.42147086079848,576033
2018-05-09,219.9902801513672,221.0737174422319,219.3883732666261,221.0737174422319,609480
2018-05-10,219.17434692382812,220.69917267305706,218.82656546831083,220.69917267305706,280854
2018-05-11,218.7195587158203,220.1373804206786,217.44888285312453,220.1373804206786,250866
2018-05-14,218.51893615722656,221.1405716727779,217.5826447564305,220.99345031348045,467643
2018-05-15,218.18455505371094,219.348251470506,217.22149426107686,219.348251470506,654813
2018-05-16,218.0641632080078,218.79981894753,217.48900126151048,218.65269759628623,394821
2018-05-17,217.9571533203125,219.36160255267978,217.0877242030586,219.36160255267978,294621
2018-05-18,217.9705352783203,218.8265674998761,217.75652722293137,218.8265674998761,289884
2018-05-21,215.72341918945312,219.09410756402278,215.09476741436373,219.09410756402278,244539
2018-05-22,215.6297607421875,216.6864530227851,215.10811306842578,216.65970813993857,272919
2018-05-23,215.69667053222656,216.68647622001996,215.44254513467757,215.84381638693688,246705
2018-05-24,216.04446411132812,217.95718888809776,213.54320486606707,216.64637102342323,410328
2018-05-25,221.14056396484375,224.1768675507356,214.54635807826944,217.97053595848158,826602
2018-05-28,223.0532989501953,224.69852575700634,220.72593061717214,222.8928051464732,396213
2018-05-29,221.74249267578125,223.05331051714467,220.98009196234537,223.05331051714467,267375
